,0
1280,2089895.760161931
1281,2089242.930736161
1282,2109534.9025167227
1283,2127810.072122817
1284,2130227.926471277
1285,2157121.881819487
1286,2149959.3777481336
1287,2158272.3158411495
1288,2173839.362075534
1289,2171391.9556647614
1290,2161586.4882490775
1291,2172669.3337862394
1292,2165230.3222625796
1293,2178617.6621827763
1294,2174844.4712230847
1295,2180291.3192546614
1296,2195323.246645557
1297,2201417.0932421917
1298,2184239.4556787433
1299,2212143.9134693127
1300,2216792.3916188255
1301,2222393.658611361
1302,2223876.8292846065
1303,2221732.9326575133
1304,2213998.883374944
1305,2213179.465956872
1306,2183078.4148155437
1307,2172040.81828437
1308,2195443.753288855
1309,2209366.4285446457
1310,2198199.2086050534
1311,2214669.00860345
1312,2210897.975841037
1313,2209957.0590705425
1314,2228036.29267017
1315,2212186.7520791683
1316,2201513.743615351
1317,2210738.0187234334
1318,2228204.8018337185
1319,2242881.850495423
1320,2245543.043354399
1321,2243534.8982551713
1322,2224299.876014942
1323,2203677.125541813
1324,2203029.9030836932
1325,2229925.4043692346
1326,2196416.825719071
1327,2179085.1986590093
1328,2199542.0710893697
1329,2208624.6154914713
1330,2228687.440320045
1331,2222554.4091982315
1332,2229494.684484999
1333,2237511.3865623437
1334,2237742.380730458
1335,2243493.864076925
1336,2228456.6182629503
1337,2238693.634806304
1338,2256415.8981997347
1339,2266496.759183313
1340,2259557.1287521212
1341,2251078.6309436467
1342,2254488.8444458973
1343,2237787.109441252
1344,2255210.6157863196
1345,2253602.342505458
1346,2258464.4077167935
1347,2277816.618886199
1348,2280768.1577803777
1349,2269331.8239388815
1350,2241743.21631068
1351,2247781.334536357
1352,2253990.19555668
1353,2239126.8569251522
1354,2258926.438732282
1355,2257413.585203826
1356,2267787.545816725
1357,2278563.638243528
1358,2275194.289693886
1359,2287310.8829525486
1360,2288020.612138332
1361,2292632.4099646662
1362,2294815.163139368
1363,2298778.420823775
1364,2309363.728091856
1365,2321969.669353874
1366,2325339.502653821
1367,2325430.6654791133
1368,2315181.4666818976
1369,2300836.7617103653
1370,2308148.9572312105
1371,2309216.458995225
1372,2312166.30871125
1373,2327600.3921475117
1374,2329783.2141068317
1375,2331235.78085641
1376,2333034.210193783
1377,2317080.7688742415
1378,2322840.0402837237
1379,2316625.4048405304
1380,2316235.4465014474
1381,2314562.0463013714
1382,2330550.071570801
1383,2333698.393393941
1384,2346664.791417566
1385,2336602.7649101974
1386,2322772.360773853
1387,2332971.8825044404
1388,2325383.4573085587
1389,2330681.578287737
1390,2345649.460983606
1391,2345642.1724981726
1392,2360919.130634065
1393,2341511.964808788
1394,2355579.492658823
1395,2348847.444778588
1396,2356861.7161796903
1397,2365728.8534766207
1398,2368847.0408442332
1399,2358610.3644778896
1400,2363569.8107875134
1401,2350595.5990565075
1402,2338728.1224732315
1403,2293851.914246884
1404,2281086.1287539145
1405,2291391.8865927113
1406,2265868.9080697056
1407,2268348.4759948025
1408,2257075.9426588556
1409,2283839.588463839
1410,2284062.4256608915
1411,2284081.0839571715
1412,2298647.403062964
1413,2300514.3189574084
1414,2294841.248248603
1415,2319925.429975621
1416,2329642.1074465467
1417,2334622.7243243237
1418,2341890.76157031
1419,2338575.745720204
1420,2349418.1362531735
1421,2352442.595098733
1422,2358452.947280836
1423,2355366.5327634523
1424,2358370.0759434826
1425,2356477.871505254
1426,2355650.3711909493
1427,2352725.003083045
1428,2361503.338485707
1429,2352748.466384913
1430,2337794.856818138
1431,2348949.717953205
1432,2345879.055951554
1433,2339121.612416672
1434,2346816.5948170004
1435,2358174.8140206677
1436,2362367.93499652
1437,2373256.6863869014
1438,2372898.214034743
1439,2358690.189685743
1440,2346376.181434574
1441,2364110.04476787
1442,2325651.420488651
1443,2342974.0667204596
1444,2338148.8341789986
1445,2332545.007756493
1446,2295849.5923303626
1447,2296241.1081329384
1448,2322344.523070275
1449,2320130.08202551
1450,2284357.1030139695
1451,2323524.5760137737
1452,2279323.296568338
1453,2261971.179285359
1454,2224422.0100407214
1455,2218642.3301883065
1456,2195265.225440548
1457,2189141.9832778974
1458,2227556.89669298
1459,2221423.6539257644
1460,2247032.550221865
1461,2229770.956891597
1462,2260911.7526787384
1463,2280961.860868398
1464,2276883.5906434082
1465,2304905.5444666194
1466,2303217.94615287
1467,2322550.8196308524
1468,2350504.0136799435
1469,2347949.2801398747
1470,2345271.7751919217
1471,2361541.5993104824
1472,2368641.006240831
1473,2371368.1487598573
1474,2375975.291259019
1475,2376656.6728611146
1476,2377550.4261132833
1477,2387680.481470318
1478,2395272.8003420928
1479,2396489.9849817078
1480,2408518.383000131
1481,2402495.322356535
1482,2409318.490186144
1483,2421639.6454827106
1484,2423135.876207026
1485,2417135.7926440337
1486,2420235.6004337654
1487,2410905.493705393
1488,2398595.259873452
1489,2413793.413193608
1490,2422804.6102215187
1491,2421267.1943917912
1492,2427200.228804429
1493,2406046.077689243
1494,2403291.2748273117
1495,2363002.396007985
1496,2370696.630105457
1497,2320280.2581189293
1498,2301017.0251690582
1499,2287816.9845025227
1500,2333594.209096634
1501,2396372.1035166727
1502,2400432.5478431955
1503,2418842.023161973
1504,2425148.138469964
1505,2423625.4618486785
1506,2430298.0864502555
1507,2425422.375806828
1508,2418357.6065781005
1509,2394133.3692998067
1510,2395674.8725135373
1511,2348160.52223824
1512,2330443.42115756
1513,2352830.197386429
1514,2403553.963974718
1515,2383484.9892653814
1516,2364356.3929969845
1517,2360623.916162553
1518,2336850.207434684
1519,2324835.8876738884
1520,2350788.7579756193
1521,2353698.5861792057
1522,2361662.8412044956
1523,2398499.4275205065
1524,2380010.9093866074
1525,2380387.776142303
1526,2347571.591884675
1527,2323153.5642319536
1528,2359328.112272697
1529,2323618.796448259
1530,2353632.933476933
1531,2393033.3790723886
1532,2383117.730264447
1533,2410012.929405343
1534,2408716.5145310163
1535,2395174.8690257655
1536,2420974.5781004066
1537,2425481.0357205453
1538,2439186.5680007255
1539,2443950.1775819957
1540,2449060.714470629
1541,2448642.4990571397
1542,2443855.848240461
1543,2459111.9225146244
1544,2464669.5429302184
1545,2473410.8798247008
1546,2467400.079091629
1547,2468524.6681843232
1548,2456605.1090129716
1549,2469991.747454645
1550,2457318.5787132503
1551,2446653.8722824417
1552,2445607.2962851124
1553,2409221.9848141205
1554,2427339.424580834
1555,2377948.986653767
1556,2372449.257239335
1557,2407511.719923085
1558,2387096.8349823407
1559,2420741.3996469723
1560,2409620.659431914
1561,2440730.1157018333
1562,2424501.4301872966
1563,2445127.6200639866
1564,2445513.563955399
1565,2435735.254904611
1566,2397332.0675551137
1567,2393818.2499226094
1568,2401192.803509958
1569,2439106.445491052
1570,2410850.1995536904
1571,2401724.058954862
1572,2410350.289398843
1573,2428150.502031046
1574,2426050.6339335926
1575,2426291.9790287176
1576,2434809.81691252
1577,2441248.9268932873
1578,2432829.3255895805
1579,2442430.8050198746
1580,2457212.6441349746
1581,2456885.4750994183
1582,2415533.113626281
1583,2443818.466919361
1584,2429572.092940494
1585,2447316.3818773828
1586,2456282.8691798626
1587,2456670.660722064
1588,2449398.678974864
1589,2464244.7782339044
1590,2451613.562514631
1591,2424959.9501079014
1592,2447925.3540783487
1593,2454534.832828961
1594,2435698.2294090567
1595,2424174.7704925044
1596,2434404.3917048993
1597,2469840.329015783
1598,2457597.328552276
1599,2448391.4177095466
1600,2455326.4595774203
1601,2482400.623589644
1602,2483418.231110254
1603,2485536.1849554665
1604,2487090.301632932
1605,2485429.604294607
1606,2484841.883937349
1607,2482019.1106498647
1608,2453464.440945355
1609,2475127.160939957
1610,2472462.559496291
1611,2460912.6091816
1612,2463272.8413556083
1613,2456895.383155923
1614,2466362.696950467
1615,2447099.810827037
1616,2434083.797258153
1617,2417660.7133579343
1618,2417567.3549618577
1619,2449818.1822748645
1620,2454636.557807677
1621,2432907.056353449
1622,2418074.9506089333
1623,2436581.5974052297
1624,2440654.488159447
1625,2461983.7151764976
1626,2443847.5859050965
1627,2459161.4006405035
1628,2466548.372515404
1629,2440830.6720685475
1630,2431793.1158006904
1631,2433819.8160352176
1632,2382632.7357584108
1633,2386077.6527665686
1634,2404945.5518282605
1635,2401654.982017183
1636,2391379.5206150236
1637,2399005.470171842
1638,2359568.814352947
1639,2366106.5824089134
1640,2400726.443924168
1641,2427297.289352446
1642,2442047.9203018486
1643,2438283.457258248
1644,2446594.5438024895
1645,2440559.269034345
1646,2442601.3623632435
1647,2408006.3063577414
1648,2395126.2963453475
1649,2369229.4470384005
1650,2343473.113143254
1651,2329031.9806558164
1652,2356609.3857013676
1653,2370981.9605935
1654,2372880.2341328715
1655,2362789.076847575
1656,2345941.4251260227
1657,2337401.2031594045
1658,2347178.598005734
1659,2331665.120673007
1660,2322889.2915706043
1661,2354912.603451555
1662,2323901.7818771796
1663,2328878.2816186626
1664,2323418.974706704
1665,2332230.824155082
1666,2342330.7321415707
1667,2333555.7137642144
1668,2309746.1861313693
1669,2269091.5496956473
1670,2200420.0005054856
1671,2117680.5377334026
1672,2086300.2881886808
1673,2167401.7602307466
1674,2222476.983958783
1675,2222323.9239770807
1676,2208128.9979838943
1677,2141670.781958307
1678,2177303.0495603452
1679,2185158.96204179
1680,2148079.9060341064
1681,2204437.076515358
1682,2177496.564717158
1683,2187438.794478492
1684,2199728.3580322256
1685,2188318.1383611145
1686,2219516.3492059563
1687,2240539.914168431
1688,2228130.3239687188
1689,2186598.971654353
1690,2206293.0854961304
1691,2176660.401451154
1692,2170460.8885995112
1693,2164045.3011136483
1694,2170016.2064565374
1695,2120600.590476429
1696,2130499.975759881
1697,2163353.2176243663
1698,2159603.3253719592
1699,2191141.342849956
1700,2240737.1771500865
1701,2241037.8545356006
1702,2259639.9641837
1703,2273126.5429584477
1704,2276282.017763369
1705,2280236.149011859
1706,2273683.448450892
1707,2256157.322853719
1708,2277643.1674168627
1709,2282557.469443763
1710,2280508.3019313915
1711,2279547.4659028244
1712,2269413.0609754827
1713,2317410.7242462747
1714,2337772.083820617
1715,2331236.746852134
1716,2321821.0255667255
1717,2357063.9906916716
1718,2351297.14097449
1719,2339718.898708057
1720,2356819.3175998903
1721,2369810.2001405605
1722,2363466.180619325
1723,2362364.108373472
1724,2365819.636676248
1725,2343947.5740856538
1726,2346833.4978927025
1727,2340689.17721279
1728,2306349.544859527
1729,2282436.837287043
1730,2314765.3836618615
1731,2312476.9482076075
1732,2350047.104839809
1733,2349618.385884038
1734,2352011.9535095417
1735,2345255.34650409
1736,2346528.507152843
1737,2339232.6466514496
1738,2341248.210397537
1739,2334586.040350688
1740,2360659.8497521
1741,2335436.439429433
1742,2305651.947126573
1743,2355669.6235879157
1744,2335281.6779926363
1745,2314085.8087978996
1746,2323918.4932665564
1747,2327030.453431153
1748,2284339.5497799674
1749,2290130.017933572
1750,2298908.455141696
1751,2326952.350638078
1752,2295458.0532310773
1753,2249698.717145931
1754,2272353.641351704
1755,2293129.8591787387
1756,2325584.95672511
1757,2318421.0295813717
1758,2311872.7139785
1759,2339702.5145173455
1760,2320278.7446652604
1761,2297454.7600233518
1762,2262429.4967622007
1763,2261457.1569194933
1764,2223062.4580493863
1765,2171276.039472521
1766,2153619.39933795
1767,2161954.8997308174
1768,2172784.5170353157
1769,2125068.207439713
1770,2157989.9558876255
1771,2108197.2595076635
1772,2109174.8494423293
1773,2078180.0809717237
1774,2088508.773904821
1775,2113438.5124933803
1776,2086752.8605489112
1777,2117957.1293162974
1778,2096566.4087820654
1779,2108551.2985315495
1780,2159836.7661834164
1781,2159226.9132696167
1782,2130800.8338067764
1783,2154199.5548545592
1784,2170757.7712461194
1785,2146981.813457027
1786,2127564.319351399
1787,2124275.8463577456
1788,2114175.6773176906
1789,2080188.5970838952
1790,2124740.5729580116
1791,2150162.326453811
1792,2184318.060119314
1793,2176608.503998532
1794,2172384.4057484455
1795,2206111.578944048
1796,2176920.347500654
1797,2186755.914606875
1798,2216556.2068733275
1799,2208037.6307496484
1800,2193999.822937248
1801,2242528.0923616756
1802,2245450.196678955
1803,2249309.7691055234
1804,2261660.231953229
1805,2265290.385319736
1806,2251605.5662500383
1807,2259654.850346424
1808,2264475.9174452876
1809,2297196.7902181214
1810,2296110.3084917148
1811,2299556.8657308887
1812,2310465.1707781176
1813,2327884.9548810665
1814,2346164.7457548142
1815,2345648.868502392
1816,2339848.8054775186
1817,2333845.975475442
1818,2336193.874663937
1819,2341426.313406528
1820,2353828.1903860657
1821,2369394.5955056823
1822,2367908.338303517
1823,2383377.377349604
1824,2379313.8206060417
1825,2357516.0501337363
1826,2370174.809210592
1827,2347006.181255382
1828,2353382.120443355
1829,2352772.0894494173
1830,2374844.16145466
1831,2397670.546935082
1832,2400848.5553626018
1833,2394323.3240768765
1834,2404655.413143395
1835,2407081.934667292
1836,2414757.6682625106
1837,2395369.2291685757
1838,2403542.6713614906
1839,2399495.1385260094
1840,2402907.005640896
1841,2404333.667293636
1842,2377601.280219858
1843,2362941.0124341836
1844,2376712.9724932336
1845,2357312.070294472
1846,2344405.670660047
1847,2345395.2265675436
1848,2353986.1435531024
1849,2349931.416640348
1850,2378829.0415008203
1851,2354601.3955406137
1852,2354939.3529662746
1853,2330990.3145364183
1854,2357137.675246813
1855,2332074.9886202477
1856,2332379.0354808904
1857,2320192.9461338916
1858,2332681.6002083686
1859,2335944.9593982873
1860,2368377.1935610953
1861,2388585.9083454874
1862,2383941.300799721
1863,2390374.5796751613
1864,2382184.8894975386
1865,2382205.2852667645
1866,2388052.743107433
1867,2386804.97769076
1868,2400562.1281489087
1869,2403923.4614133146
1870,2412952.8875692827
1871,2409134.835874664
1872,2392797.3945587724
1873,2372577.5384524763
1874,2362997.6827611956
1875,2355627.3731200723
1876,2371278.2660977184
1877,2363171.009577804
1878,2379762.9346096516
1879,2384076.1051930645
1880,2374526.462497162
1881,2408462.5900304494
1882,2328319.481443084
1883,2291221.476804237
1884,2317350.3269184795
1885,2354924.631416397
1886,2384986.5841163723
1887,2385042.6665974758
1888,2371302.653946326
1889,2377019.4405814796
1890,2373911.142608683
1891,2405692.8397879787
1892,2416173.325135616
1893,2436005.2250132416
1894,2444163.2843047874
1895,2464694.39505569
1896,2465813.379333521
1897,2467776.2372079147
1898,2469996.8831845624
1899,2478789.8270232906
1900,2466444.131897593
1901,2478605.1333902245
1902,2467604.2519402723
1903,2458560.0434717303
1904,2460390.0767657757
1905,2463291.921032895
1906,2456317.863573254
1907,2455000.863264227
1908,2442683.4334349902
1909,2450677.751335027
1910,2454003.0270889997
1911,2482457.5520280553
1912,2478594.8870553696
1913,2478252.586297492
1914,2475220.1593595855
1915,2491515.7566993805
1916,2482756.2931833235
1917,2490268.619769039
1918,2477703.1841351846
1919,2479591.598127256
1920,2487063.7665202753
1921,2478972.397938211
1922,2476794.6213048315
1923,2477535.34563992
1924,2467918.0404396737
1925,2464983.0387937515
1926,2456977.6591870403
1927,2473109.5544183096
1928,2471003.390474565
1929,2465199.083496332
1930,2468335.5338180577
1931,2479465.4243615256
1932,2485977.565910149
1933,2485452.469514046
1934,2480391.807153136
1935,2428944.9716202524
1936,2460085.342701241
1937,2426637.603518054
1938,2423985.173916106
1939,2452463.6034356095
1940,2441100.627495692
1941,2442012.6583679314
1942,2442075.913813885
1943,2463254.804289324
1944,2474543.116300781
1945,2454008.402084712
1946,2434388.414815563
1947,2451477.3112893943
1948,2459176.624666783
1949,2430764.6603402495
1950,2450578.876945967
1951,2442762.4871061067
1952,2428430.0720476843
1953,2443284.6017697174
1954,2440084.097191116
1955,2436754.702698873
1956,2452451.63288915
1957,2425897.2980656573
1958,2428020.877101522
1959,2422832.686001564
1960,2430669.078282451
1961,2422925.0878705145
1962,2439109.3470041547
1963,2445951.298742046
1964,2439562.8263580734
1965,2436740.8794302684
1966,2445560.5491150557
1967,2438685.357486127
1968,2432246.167158742
1969,2433113.291039102
1970,2430477.4999945834
1971,2436130.022409805
1972,2423111.5116259432
1973,2414108.370401546
1974,2407351.3689582665
1975,2400402.633857277
1976,2447128.4780149744
1977,2458815.0256557055
1978,2482854.8707062732
1979,2514284.9989508935
1980,2519321.3527944083
1981,2524031.321582924
1982,2537867.7352697053
1983,2530946.28530234
1984,2532577.0559517858
1985,2532051.5511760367
1986,2546807.139245145
1987,2553129.172829938
1988,2559577.5473229354
1989,2568174.250081892
1990,2565443.100497881
1991,2567959.9639908765
1992,2572798.9940111698
1993,2583543.7771053533
1994,2578028.681910541
1995,2582781.4104419365
1996,2591078.8910339717
1997,2633744.2372136824
1998,2646286.919954505
1999,2664690.856406523
2000,2666180.8201984656
2001,2680577.006764479
2002,2669225.715194995
2003,2679268.0579105597
2004,2682579.8673074925
2005,2685148.4629911305
2006,2695547.9699684777
2007,2690384.8510609223
2008,2685969.563787469
2009,2686896.1710077096
2010,2689943.5473115933
2011,2676219.5656404677
2012,2672096.507204815
2013,2664744.9730065186
2014,2676853.8768931106
2015,2684939.7330120592
2016,2679134.1749373847
2017,2687703.2525070524
2018,2679248.273513759
2019,2670145.149414642
2020,2689152.0207352885
2021,2685899.5896838238
2022,2679821.2883961704
2023,2670354.610607395
2024,2668036.722364011
2025,2658358.194952648
2026,2669254.1265370916
2027,2666358.3282511192
2028,2687044.5848765164
2029,2704448.209860456
2030,2711890.228899169
2031,2704881.039000777
2032,2685041.2111761086
2033,2671057.2375011994
2034,2680197.311771292
2035,2682684.2815777482
2036,2716012.5020060707
2037,2713572.9538573306
2038,2717638.4688423653
2039,2714280.8277675
2040,2728410.5187867503
2041,2740780.8417185233
2042,2758674.973497362
2043,2771758.1842271844
2044,2778749.864370676
2045,2781795.7519039493
2046,2776769.217879734
2047,2791264.0458001914
2048,2805257.729733119
2049,2810920.8311321693
2050,2810330.5354784387
2051,2807941.051911871
2052,2803485.644962525
2053,2843275.9714387725
2054,2830687.3664676724
2055,2832089.2554002656
2056,2826576.5798165137
2057,2821067.105517057
2058,2811760.087745503
2059,2812972.6931924615
2060,2821918.5044586645
2061,2815403.583523768
2062,2806772.5199760194
2063,2821924.870412318
2064,2819269.6013935925
2065,2813356.7607279797
2066,2811548.400477968
2067,2780299.5131438407
2068,2781527.6543472535
2069,2780947.5639206585
2070,2770510.7146974895
2071,2765772.691823352
2072,2788718.904227913
2073,2779357.057084187
2074,2788382.7152164425
2075,2781696.4401358976
2076,2780491.086019016
2077,2783604.419561836
2078,2779343.626879406
2079,2778043.007916676
2080,2776101.644120342
2081,2776066.7621226585
2082,2770971.2455493896
2083,2764480.217644231
2084,2743299.010975749
2085,2767473.9867648543
2086,2751534.4699898264
2087,2734843.3058451745
2088,2759379.2448262745
2089,2755079.0335024535
2090,2783856.358524213
2091,2815200.9455956216
2092,2813439.6209484204
2093,2809986.771574947
2094,2800667.592201315
2095,2801262.6448951103
2096,2808364.6527801664
2097,2811038.4354590457
2098,2814031.1759731434
2099,2824005.4489883953
2100,2820446.467322236
2101,2809722.5567226987
2102,2810226.3553496404
2103,2807922.6338864127
2104,2804985.4068623665
2105,2817152.2573781773
2106,2816703.3799054557
2107,2763304.4959094403
2108,2777869.8675835836
2109,2795449.2607638915
2110,2808185.533798628
2111,2813086.699022786
2112,2825944.4219849715
2113,2832289.788862821
2114,2832988.1817589058
2115,2825300.432488988
2116,2825255.899362293
2117,2849226.914863898
2118,2855801.515767037
2119,2853984.6579168425
2120,2850485.1314684604
2121,2855334.9097354924
2122,2857750.3817154923
2123,2867692.878121392
2124,2854345.8919521547
2125,2871810.8080650694
2126,2875162.4078463023
2127,2866386.636136398
2128,2868703.79543477
2129,2889058.322608833
2130,2885812.919995922
2131,2874799.807400641
2132,2873754.642738485
2133,2870109.3607765976
2134,2874719.50064411
2135,2859576.3024427556
2136,2878167.2835462666
2137,2855426.297756604
2138,2855244.305727554
2139,2874798.7606524704
2140,2872875.22717646
2141,2853880.5786788734
2142,2868311.6828544866
2143,2868046.923839135
2144,2866312.304605526
2145,2886796.7672517803
2146,2888734.895882307
2147,2900760.5815996206
2148,2898468.6394304354
2149,2887919.2918238086
2150,2893251.111150899
2151,2891907.4751669867
2152,2888024.252619483
2153,2882253.202220006
2154,2888267.174277803
2155,2882984.9632539344
2156,2880987.563861245
2157,2887034.2786944425
2158,2888531.5012906217
2159,2905938.397626647
2160,2919885.8289940567
2161,2915765.46821709
2162,2928300.2849139967
2163,2929870.214061553
2164,2924260.098230709
2165,2925029.4329545028
2166,2898081.5740013258
2167,2898531.846580533
2168,2917856.3023615684
2169,2923978.6592593333
2170,2927178.127758031
2171,2889567.8221371006
2172,2880656.8660993036
2173,2886355.0222634203
2174,2909870.755482841
2175,2902855.767320311
2176,2897394.547847644
2177,2903539.817888855
2178,2899651.3998675146
2179,2907574.51221046
2180,2913178.866888324
2181,2929718.7495185174
2182,2934988.7180004604
2183,2889587.248069962
2184,2896638.5043931883
2185,2892519.229607028
2186,2892843.291026757
2187,2938635.9124816917
2188,2946477.4354212596
2189,2954224.2976560676
2190,2957507.2527714064
2191,2963392.9620182374
2192,2964651.644977931
2193,2969959.4849367226
2194,2973037.6637112005
2195,2966648.6676138104
2196,2963702.733135673
2197,2955342.876056002
2198,2952891.33986751
2199,2961899.9525493938
2200,2969947.101782975
2201,2972878.982610052
2202,2996252.929724823
2203,3007655.5861092163
2204,3009164.7450529807
2205,3025437.752741867
2206,3025941.634879978
2207,3028518.1028708755
2208,3036257.54991241
2209,3042297.280248388
2210,3035755.5885125166
2211,3041273.1968164444
2212,3052630.7574559953
2213,3058019.552329368
2214,3086704.1122479276
2215,3085966.67689104
2216,3110438.867826985
2217,3103759.6637864267
2218,3124642.9339470332
2219,3111720.1846280023
2220,3123276.726061957
2221,3127864.7751148427
2222,3116185.264263851
2223,3129871.173333214
2224,3138712.9514055946
2225,3148569.749800566
2226,3148226.6709915446
2227,3141288.921294691
2228,3144161.550165472
2229,3144928.957972662
2230,3129766.3033684567
2231,3119930.578313495
2232,3121159.482694335
2233,3111351.5737034045
2234,3092466.508803412
2235,3125863.338776976
2236,3110093.8885007515
2237,3116577.1708413893
2238,3138734.59749869
2239,3130514.9277111525
2240,3136327.6885484606
2241,3134936.595176054
2242,3167467.113367855
2243,3182432.2096268917
2244,3227486.432975923
2245,3221124.15835855
2246,3214691.1597773507
2247,3204989.6863071974
2248,3196998.6418339084
2249,3203894.742957842
2250,3211350.4267596677
2251,3221303.487989828
2252,3230581.3041062006
2253,3231769.425061084
2254,3217386.494334697
2255,3233387.0265401364
2256,3255970.391761514
2257,3246613.982734204
2258,3241813.00169148
2259,3248492.8652311065
2260,3247033.2926332243
2261,3239828.219323673
2262,3244764.8524365416
2263,3254706.8195706536
2264,3238215.666462619
2265,3251500.145331768
2266,3265745.3375698305
2267,3292457.130568212
2268,3314460.6744229877
2269,3305263.7993486472
2270,3310714.248741533
2271,3304768.0230560326
2272,3324019.348996511
2273,3346838.698765277
2274,3351833.1981434594
2275,3385609.4383904333
2276,3388407.1937475945
2277,3391015.043751143
2278,3407144.65256345
2279,3422662.5711425524
2280,3428532.0262396224
2281,3442721.4327131417
2282,3479842.368462392
2283,3459904.591869853
2284,3403030.3365031704
2285,3401983.8323971485
2286,3395502.1076077907
2287,3304206.34815607
2288,3159653.972615344
2289,3233561.0712132878
2290,3224876.8982761847
2291,3098570.2837202013
2292,3136572.14672242
2293,3196666.483883977
2294,3197939.1585733644
2295,3232650.649561237
2296,3266361.604078202
2297,3270900.6758183497
2298,3230489.2809010823
2299,3209403.7332354323
2300,3229149.6773348064
2301,3275800.6214680444
2302,3332752.840486571
2303,3292216.647899921
2304,3242380.2692303658
2305,3192592.7672879356
2306,3186595.4527431354
2307,3228246.5687588146
2308,3235499.520706923
2309,3233309.2898899503
2310,3240221.670828409
2311,3298163.5475830953
2312,3287217.247740234
2313,3269434.1150084212
2314,3238026.101983839
2315,3252356.407690874
2316,3260498.264608672
2317,3209536.005218308
2318,3218415.0086341654
2319,3211815.7773127197
2320,3126989.5394193516
2321,3058314.382256504
2322,3147489.187488657
2323,3100981.0031387857
2324,3100429.129561157
2325,3123015.576547769
2326,3069311.192074921
2327,3117895.113268268
2328,3149853.2841080795
2329,3178374.864893181
2330,3106024.5081565795
2331,3119891.446959719
2332,3173279.331879231
2333,3145475.8187313057
2334,3181249.629963127
2335,3171362.21314303
2336,3203883.250939327
2337,3235503.583477342
2338,3219291.0692476835
2339,3204432.899583982
2340,3173636.8886375153
2341,3166790.7333098473
2342,3110607.4075229177
2343,3101689.311519218
2344,3129844.067888071
2345,3133265.0156461634
2346,3122425.555692511
2347,3117862.7218890735
2348,3100182.589334451
2349,3100383.6371196765
2350,3146574.7695133653
2351,3149499.9021345624
2352,3150593.4297891753
2353,3170253.423393012
2354,3198870.2121371822
2355,3210421.13806343
2356,3219834.8418570496
2357,3194299.069316284
2358,3203953.043401642
2359,3195591.9456895217
2360,3182135.3206555727
2361,3214049.6763731185
2362,3195907.8451240733
2363,3197952.4571043537
2364,3187318.4016856374
2365,3178475.707048495
2366,3128510.9908860065
2367,3163886.5275744963
2368,3133956.142763194
2369,3164214.542653834
2370,3188339.438975975
2371,3188777.473346143
2372,3229459.393725499
2373,3244268.385212756
2374,3248374.351702031
2375,3247858.087591008
2376,3247566.8990465146
2377,3235726.5884256945
2378,3233631.264036568
2379,3224283.502551967
2380,3215274.293412561
2381,3184269.7620966714
2382,3170676.9873999367
2383,3145060.59724632
2384,3172714.22403444
2385,3131644.4750896576
2386,3138812.3810317055
2387,3115625.295259596
2388,3130026.3249665704
2389,3129748.8661391977
2390,3133386.72809948
2391,3119775.1813034276
2392,3143862.5052416134
2393,3157855.7374828667
2394,3196973.8268069895
2395,3214375.6333563696
2396,3183318.675440065
2397,3209525.3169023353
2398,3215386.311731071
2399,3215319.8485232373
2400,3216360.998242317
2401,3225496.332164279
2402,3211250.6220159982
2403,3210710.0273018065
2404,3205203.226918814
2405,3233148.885356082
2406,3259912.7405611975
2407,3271616.40675853
2408,3260487.8237371333
2409,3249642.1001456827
2410,3258730.965617842
2411,3255514.996964248
2412,3252850.72549854
2413,3275589.32988539
2414,3282194.2365286164
2415,3293128.052310272
2416,3293009.2675876175
2417,3291544.175619798
2418,3267246.739311171
2419,3251450.542492115
2420,3272326.4118299074
2421,3257256.04895187
2422,3302526.519756941
2423,3317864.5609388817
2424,3323380.4557115594
2425,3328056.5155111426
2426,3318456.8164751003
2427,3307319.806829527
2428,3328932.729392165
2429,3369084.9969941154
2430,3376486.6741467337
2431,3390442.1258703037
2432,3376102.5091334376
2433,3375035.3532245313
2434,3369800.2790779113
2435,3372085.5579288956
2436,3366586.141015003
2437,3350073.5831391052
2438,3337311.0285610477
2439,3345765.025710438
2440,3332656.055836503
2441,3355124.6744174464
2442,3351986.4657916264
2443,3337045.4819720383
2444,3347137.9546414185
2445,3369542.6201259
2446,3402532.3070473573
2447,3409090.070989362
2448,3387835.661650061
2449,3377982.027392123
2450,3360300.021496354
2451,3362587.9781905906
2452,3359724.2216256447
2453,3380729.2719805664
2454,3396509.519302801
2455,3397778.4834505934
2456,3377590.635112479
2457,3356648.916777507
2458,3357057.7449571923
2459,3347359.768111873
2460,3244554.700224122
2461,3179913.8466380513
2462,3219969.106622463
2463,3205400.536366369
2464,3277513.3406595374
2465,3266450.771518497
2466,3230775.248579593
2467,3238938.447642988
2468,3218510.4377416465
2469,3218630.0223502093
2470,3124638.350381435
2471,3166202.7264622077
2472,3131791.251611088
2473,3114472.238680578
2474,3156322.276754366
2475,3187537.1208743285
2476,3223543.369984308
2477,3207859.538405003
2478,3226860.4620132144
2479,3250502.3038361883
2480,3324728.075718584
2481,3333147.1503960835
2482,3304328.8976938548
2483,3220876.8756439844
2484,3211326.674574408
2485,3185673.072029473
2486,3223033.354331102
2487,3252775.340019907
2488,3205336.195710928
2489,3129795.234539159
2490,3131962.4052461544
2491,3108335.600864116
